bot,verified,geo_enabled,default_profile,has_description,len_en,followers,friends,listed_count,likes,tweets
0,0.0,1.0,0.0,1,1,420,284,27,8857,17946
0,0.0,1.0,1.0,1,1,1515,1494,0,4196,5913
0,0.0,1.0,1.0,1,1,460,855,11,50481,9992
0,0.0,1.0,0.0,1,1,453,439,27,14380,5468
0,0.0,1.0,0.0,1,1,373,274,5,1992,1161
0,0.0,0.0,1.0,1,1,439,600,3,51722,24176
0,0.0,1.0,1.0,1,1,271,346,0,47769,4679
0,0.0,1.0,1.0,0,1,29,220,0,473,907
0,0.0,1.0,0.0,1,1,5808,177,112,60152,81187
0,0.0,0.0,1.0,1,1,125,204,3,15046,3520
0,0.0,0.0,0.0,1,1,14215,297,149,2023,4291
0,0.0,0.0,1.0,0,1,37,210,1,8576,3023
0,0.0,0.0,0.0,1,1,4920,774,119,59021,30393
0,0.0,0.0,1.0,1,1,908,1155,8,15102,37299
0,0.0,1.0,1.0,1,1,130,114,2,321,330
0,0.0,1.0,0.0,1,1,50833,156,94,7202,12502
0,0.0,0.0,1.0,1,1,321,332,36,1513,2465
0,0.0,1.0,1.0,1,1,156,218,1,42,220
0,0.0,1.0,0.0,1,1,2747,876,26,47551,45306
0,0.0,0.0,1.0,1,1,193,226,6,1301,849
0,0.0,1.0,0.0,1,1,455,394,7,14809,8886
0,0.0,1.0,1.0,1,1,276,464,13,21452,10947
0,0.0,0.0,1.0,1,1,99,404,0,8228,1208
0,0.0,0.0,0.0,1,1,449,1762,10,153,322
0,0.0,0.0,1.0,1,1,2179,521,69,2297,4203
0,0.0,1.0,0.0,1,1,2710,106,39,777,1561
0,0.0,0.0,1.0,1,1,6050,6276,18,17581,10906
0,0.0,1.0,1.0,0,1,55,154,0,3,77
0,0.0,0.0,0.0,1,1,1017,1342,3,52272,6855
0,0.0,0.0,1.0,1,1,104,352,0,15362,1744
0,0.0,1.0,0.0,1,1,676,2485,19,10914,13611
0,0.0,1.0,0.0,1,1,1398,908,6,19688,31859
0,0.0,0.0,1.0,0,1,13,22,0,10,54
0,0.0,0.0,1.0,1,1,71,367,0,151,80
0,0.0,1.0,0.0,1,1,520,59,15,805,959
0,0.0,1.0,0.0,0,1,250,641,29,6434,39933
0,0.0,1.0,0.0,0,1,31,94,0,353,9445
0,0.0,1.0,1.0,1,1,1047,5000,26,4883,4415
0,0.0,1.0,0.0,1,1,618,731,2,72662,40000
0,0.0,1.0,0.0,1,1,474,348,30,3959,24917
0,0.0,0.0,1.0,1,1,50,69,2,33446,5958
0,0.0,0.0,0.0,1,1,283,895,2,2096,2980
0,0.0,1.0,0.0,1,1,2054,837,24,0,8657
0,0.0,1.0,1.0,1,1,271,164,9,20413,9693
0,0.0,1.0,0.0,1,1,4216,2761,232,13067,7800
0,1.0,1.0,0.0,1,1,12152,3247,100,99043,24037
0,0.0,1.0,0.0,1,1,137,256,5,3157,2680
0,0.0,1.0,1.0,1,1,303,619,2,9566,2936
0,0.0,0.0,0.0,1,1,1169,772,12,59214,25523
0,0.0,1.0,0.0,1,1,103,194,1,14520,16511
0,0.0,1.0,0.0,1,1,160,398,14,2879,9006
0,0.0,1.0,0.0,1,1,1540,2046,17,26090,26286
0,0.0,1.0,0.0,1,1,158,213,0,2975,2824
0,0.0,1.0,0.0,1,1,1188,2626,32,60197,12832
0,0.0,1.0,0.0,1,1,138,361,2,1474,650
0,0.0,1.0,0.0,0,1,83,1517,1,1333,513
0,0.0,0.0,0.0,0,1,30,340,1,206,171
0,0.0,1.0,1.0,1,1,491,522,17,7046,2004
0,0.0,1.0,0.0,1,1,127,335,6,3607,10599
0,0.0,1.0,0.0,1,1,8973,5598,96,44513,22924
0,0.0,1.0,0.0,1,1,160,704,6,220,1315
0,0.0,0.0,0.0,1,1,1205,1102,31,94454,55686
0,0.0,1.0,1.0,1,1,147,415,3,9705,5975
0,0.0,0.0,0.0,1,1,124,218,0,18677,923
0,0.0,0.0,1.0,1,1,13,194,0,1963,745
0,0.0,0.0,0.0,1,1,1095,585,41,24532,35655
0,0.0,1.0,0.0,1,1,735,894,19,1879,12298
0,0.0,1.0,0.0,0,1,397,143,4,1197,18205
0,0.0,1.0,0.0,0,1,604,1988,3,785,175
0,0.0,1.0,0.0,1,1,258,216,8,112,337
0,0.0,0.0,0.0,1,1,498,696,24,1508,23731
0,0.0,1.0,0.0,1,1,426,329,7,208,1551
0,0.0,0.0,1.0,1,1,30,486,0,213,99
0,0.0,1.0,0.0,1,1,629,259,17,1867,27725
0,0.0,0.0,0.0,1,1,478,416,10,15179,8521
0,0.0,0.0,0.0,1,1,16697,13196,25,57207,36021
0,0.0,1.0,0.0,1,1,1284,472,30,13780,20254
0,0.0,0.0,1.0,1,1,314,605,4,45432,7697
0,1.0,1.0,0.0,1,1,44445,12608,660,8404,119599
0,0.0,1.0,0.0,1,1,1189,985,26,47467,29517
0,0.0,0.0,0.0,1,1,527,399,12,1975,2952
0,0.0,0.0,0.0,1,1,433,1157,0,1358,879
0,0.0,1.0,1.0,1,1,101,149,0,5295,539
0,0.0,1.0,1.0,0,1,62,305,0,2815,1079
0,0.0,1.0,0.0,1,1,345,452,8,643,2792
0,0.0,1.0,1.0,1,1,48,150,1,1707,1299
0,0.0,1.0,0.0,1,1,598,1361,37,870,3443
0,0.0,1.0,1.0,1,1,169,706,13,7960,2482
0,0.0,0.0,1.0,0,1,8,114,0,375,105
0,0.0,1.0,0.0,1,1,5559,6119,84,82053,54373
0,1.0,1.0,0.0,1,1,58905,2570,471,79162,50492
0,0.0,0.0,1.0,1,1,35,99,0,1654,304
0,0.0,0.0,0.0,1,1,58,189,0,156,181
0,0.0,1.0,0.0,1,1,468,1060,17,9397,6758
0,0.0,0.0,0.0,1,1,1075,790,15,11640,125368
0,0.0,1.0,0.0,1,1,384,255,1,14017,8247
0,0.0,1.0,0.0,1,1,1222,1984,26,1851,4932
0,1.0,1.0,0.0,1,1,3847,2694,15,2818,7803
0,0.0,1.0,1.0,1,1,358,440,24,25863,23908
0,0.0,1.0,1.0,0,1,97,1082,6,353,2134
0,0.0,1.0,0.0,1,1,84,464,47,26494,2151
0,0.0,0.0,1.0,1,1,43,58,0,93,114
0,0.0,1.0,0.0,1,1,403,263,11,90722,18342
0,0.0,1.0,0.0,1,1,757,976,3,34856,9482
0,0.0,1.0,1.0,1,1,1687,1586,0,28606,13939
0,0.0,1.0,0.0,1,1,38,121,2,8673,4172
0,0.0,1.0,1.0,1,1,800,464,18,2620,3951
0,0.0,1.0,0.0,1,1,469,403,6,6141,1850
0,0.0,1.0,1.0,1,1,1795,2222,1,5097,5396
0,0.0,0.0,1.0,0,1,16,26,1,151,53
0,0.0,1.0,0.0,1,1,731,1511,8,5751,6145
0,0.0,0.0,1.0,1,1,314,480,4,6553,4266
0,0.0,1.0,0.0,1,1,81,152,0,32037,11909
0,0.0,0.0,0.0,1,1,124,251,1,4612,1452
0,0.0,0.0,0.0,0,1,29,37,0,550,486
0,0.0,0.0,0.0,1,1,183,346,0,1999,631
0,0.0,0.0,0.0,1,1,299,359,5,9627,5996
0,0.0,0.0,1.0,1,1,474,520,10,220,7841
0,0.0,0.0,1.0,1,1,1,26,0,5,10
0,0.0,1.0,1.0,0,1,59,252,6,625,280
0,0.0,0.0,0.0,1,1,256,294,4,1737,1689
0,0.0,1.0,1.0,1,1,369,471,2,1606,1957
0,0.0,0.0,1.0,0,1,0,42,0,149,1
0,0.0,1.0,1.0,1,1,140,194,0,20458,8212
0,0.0,1.0,0.0,1,1,249,534,6,3199,2151
0,0.0,1.0,1.0,1,1,216,910,1,15,286
0,0.0,1.0,0.0,1,1,228,563,8,727,1751
0,0.0,0.0,1.0,1,1,727,4126,4,10851,983
0,0.0,1.0,1.0,0,1,70,138,0,510,153
0,0.0,1.0,0.0,1,1,1482,785,63,15965,75761
0,0.0,0.0,1.0,1,1,1137,1211,20,20868,21194
0,0.0,0.0,0.0,1,1,719,691,34,12333,18246
0,0.0,1.0,1.0,1,1,128,296,0,171,311
0,0.0,1.0,0.0,1,1,376,346,3,7690,2017
0,0.0,0.0,0.0,1,1,790,1904,46,13392,4454
0,0.0,0.0,0.0,1,1,115,85,1,274,417
0,0.0,0.0,0.0,1,1,1093,2814,16,84979,10556
0,0.0,1.0,1.0,1,1,54,40,3,54,157
0,0.0,1.0,0.0,1,1,282,275,8,7418,3319
0,0.0,0.0,1.0,1,1,64903,8943,259,54626,82833
0,0.0,1.0,1.0,1,1,284,2195,11,295,1252
0,0.0,0.0,0.0,1,1,6176,6129,22,18218,62935
0,0.0,1.0,1.0,1,1,952,996,10,17021,14874
0,0.0,0.0,0.0,0,1,20,100,0,704,1030
0,0.0,1.0,0.0,0,1,16,69,1,345,458
0,0.0,1.0,1.0,0,1,48,160,1,2056,588
0,0.0,0.0,0.0,1,1,200,223,7,1880,281
0,0.0,0.0,1.0,1,1,143,458,82,13212,9802
0,0.0,0.0,1.0,1,1,168,526,0,2286,331
0,0.0,1.0,0.0,1,1,30665,1323,149,26679,8760
0,0.0,1.0,0.0,1,1,208,133,10,1381,7212
0,0.0,1.0,0.0,1,1,568,540,6,3823,1488
0,0.0,0.0,0.0,1,1,140,1007,2,5062,7809
0,0.0,1.0,0.0,1,1,350,867,27,667,3388
0,0.0,1.0,0.0,1,1,113,180,3,4132,2982
0,0.0,0.0,1.0,1,1,59,157,0,371,165
0,0.0,1.0,0.0,1,1,318,275,3,2093,21794
0,0.0,0.0,1.0,1,1,34,232,0,290,171
0,0.0,1.0,1.0,1,1,685,1984,4,16276,24529
0,0.0,0.0,0.0,1,1,1148,1060,7,2817,928
0,0.0,1.0,0.0,1,1,509,618,23,319,3394
0,0.0,1.0,0.0,1,1,2251,5000,34,5482,88768
0,0.0,0.0,0.0,0,1,92,242,11,5374,5433
0,0.0,0.0,1.0,1,1,117,343,6,11999,10372
0,0.0,0.0,0.0,1,1,43,131,0,143,247
0,0.0,1.0,1.0,1,1,375,315,14,7361,9217
0,0.0,1.0,0.0,1,1,160,53,0,4271,1241
0,0.0,0.0,0.0,0,1,399,356,5,8917,7999
0,0.0,1.0,0.0,1,1,960,893,19,334,52188
0,0.0,1.0,1.0,1,1,1088,1046,0,1231,1680
0,0.0,1.0,1.0,1,1,363,439,0,3663,1210
0,0.0,1.0,0.0,1,1,169,245,11,17761,4783
0,0.0,1.0,0.0,1,1,2613,1989,75,86924,105050
0,0.0,0.0,1.0,1,1,211,329,0,882,263
0,0.0,1.0,0.0,1,1,4941,896,17,14578,6489
0,0.0,0.0,0.0,1,1,546,368,2,45472,5090
0,1.0,1.0,0.0,1,1,21902,11128,374,3791,7238
0,0.0,1.0,0.0,1,1,370,235,9,465,564
0,0.0,0.0,0.0,1,1,24,73,1,188,95
0,0.0,0.0,1.0,1,1,1438,1992,0,26659,13205
0,0.0,0.0,0.0,1,1,1597,1585,99,30151,17684
0,0.0,1.0,1.0,1,1,76,430,0,2164,756
0,0.0,0.0,0.0,1,1,197,513,3,2610,1503
0,1.0,1.0,0.0,1,1,181019,1293,2315,4283,227621
0,0.0,0.0,1.0,1,1,89,447,1,2657,780
0,0.0,0.0,0.0,1,1,604,2243,27,49698,41991
0,0.0,1.0,0.0,1,1,15736,1370,140,2403,138149
0,0.0,1.0,0.0,1,1,955,1795,98,3711,13789
0,0.0,0.0,0.0,0,1,353,624,13,40700,17464
0,0.0,0.0,1.0,1,1,2063,364,0,25,100
0,1.0,1.0,0.0,1,1,1273,4667,50,2993,10756
0,0.0,1.0,0.0,1,1,1233,4424,13,4796,10582
0,0.0,1.0,0.0,1,1,1347,754,13,4237,11569
0,0.0,1.0,1.0,1,1,466,1037,16,88782,27020
0,0.0,1.0,1.0,1,1,354,330,0,14142,12252
0,0.0,0.0,0.0,1,1,84,138,0,468,438
0,0.0,0.0,0.0,1,1,1218,186,28,28,376
0,0.0,1.0,0.0,1,1,501,1412,8,37841,23755
0,0.0,0.0,1.0,1,1,74,62,0,126,136
0,0.0,1.0,0.0,1,1,1171,519,6,1621,1793
0,0.0,0.0,1.0,1,1,18,312,0,151,125
0,0.0,1.0,0.0,1,1,148,379,15,5708,1464
0,0.0,0.0,1.0,0,1,10,41,0,62,25
0,0.0,1.0,0.0,1,1,1258,1220,17,33309,56461
0,0.0,0.0,1.0,0,1,30,88,0,1895,616
0,0.0,1.0,0.0,1,1,1725,1091,10,15657,8530
0,0.0,0.0,0.0,1,1,1089,11,11,44,21356
0,0.0,1.0,0.0,1,1,381,652,31,837,2127
0,0.0,0.0,1.0,0,1,40,143,0,240,66
0,0.0,1.0,0.0,1,1,748,459,1,35341,19625
0,0.0,0.0,0.0,1,1,364,1336,9,117,30506
0,0.0,0.0,1.0,1,1,74,150,2,32,74
0,0.0,0.0,0.0,1,1,841,385,27,933,974
0,0.0,0.0,0.0,1,1,134,201,3,31,1207
0,0.0,1.0,1.0,1,1,1460,3366,11,4632,1569
0,0.0,0.0,0.0,1,1,1115,533,114,4898,5992
0,0.0,1.0,0.0,1,1,118,596,0,940,2736
0,0.0,1.0,0.0,1,1,6121,150,67,1957,5970
0,0.0,0.0,0.0,1,1,117,266,3,1425,1092
0,0.0,1.0,0.0,1,1,197,220,3,30166,12693
0,0.0,0.0,0.0,1,1,1528,499,9,516,75
0,0.0,0.0,0.0,1,1,6014,4513,270,17360,16643
0,0.0,1.0,0.0,1,1,2377,2664,71,8774,5793
0,0.0,1.0,0.0,1,1,806,699,38,3328,5222
0,0.0,0.0,0.0,1,1,343,1074,32,10720,13751
0,0.0,1.0,0.0,1,1,96,390,3,10338,877
0,0.0,1.0,0.0,1,1,504,930,28,18354,29127
0,0.0,0.0,0.0,1,1,2919,2188,237,2129,28444
0,0.0,0.0,1.0,1,1,2605,83,15,556,116
0,0.0,0.0,0.0,1,1,741,1675,8,18088,9402
0,0.0,1.0,1.0,1,1,4043,3727,109,7757,33957
0,0.0,1.0,0.0,1,1,2257,4004,44,235,39345
0,0.0,1.0,0.0,1,1,84,343,5,1207,2594
0,0.0,1.0,0.0,1,1,134,127,3,7548,5407
0,0.0,1.0,1.0,1,1,1161,984,37,7507,20138
0,0.0,0.0,1.0,1,1,40,139,0,1355,2816
0,0.0,0.0,0.0,1,1,1563,1793,176,7088,8462
0,1.0,1.0,0.0,1,1,5691,1363,140,23061,23567
0,1.0,1.0,0.0,1,1,10160,398,207,2846,6058
0,0.0,0.0,0.0,1,1,393,871,1,4788,5183
0,0.0,1.0,0.0,1,1,41,88,0,5734,1499
0,0.0,0.0,0.0,1,1,15,200,0,119,141
0,0.0,1.0,0.0,1,1,576,723,15,63007,27476
0,0.0,0.0,0.0,1,1,2743,3148,201,3192,28576
0,0.0,0.0,0.0,1,1,1469,303,20,357,1982
0,0.0,0.0,0.0,1,1,526,387,14,186,11117
0,0.0,0.0,1.0,1,1,53574,12953,186,5558,9088
0,0.0,0.0,1.0,1,1,2053,1355,577,4074,7072
0,0.0,0.0,0.0,1,1,43092,878,114,8898,14128
0,0.0,0.0,0.0,1,1,4,54,0,150,81
0,0.0,0.0,0.0,1,1,183,233,10,22931,10157
0,0.0,1.0,0.0,1,1,187,174,27,11801,7345
0,0.0,1.0,0.0,1,1,417,494,15,3663,10314
0,0.0,1.0,1.0,1,1,264,915,5,36901,6240
0,0.0,1.0,0.0,1,1,229,335,8,5092,8007
0,0.0,1.0,0.0,1,1,25594,1238,798,5130,13254
0,1.0,0.0,0.0,1,1,1633,1612,21,334,8919
0,0.0,0.0,1.0,0,1,2,25,0,3,7
0,0.0,0.0,0.0,1,1,38081,37891,326,21972,11585
0,0.0,1.0,1.0,1,1,3891,3510,73,730,19628
0,0.0,1.0,0.0,1,1,973,1056,156,295299,240965
0,0.0,0.0,0.0,1,1,252,475,11,7483,8384
0,0.0,1.0,0.0,0,1,866,500,1,15757,34880
0,0.0,1.0,1.0,1,1,364,869,10,603,1610
0,0.0,1.0,0.0,1,1,528,310,34,363,1461
0,0.0,0.0,1.0,1,1,65,275,0,48,57
0,0.0,1.0,0.0,1,1,18462,964,322,1016,19823
0,0.0,1.0,0.0,1,1,175,617,11,8833,4350
0,0.0,0.0,0.0,1,1,1801,960,77,79421,18933
0,0.0,0.0,1.0,1,1,53,88,3,4345,2612
0,0.0,1.0,0.0,1,1,4085,4136,98,10913,145802
0,1.0,1.0,0.0,1,1,323576,298,3464,39038,47790
0,0.0,0.0,1.0,1,1,153,163,21,148,414
0,0.0,1.0,0.0,1,1,26,293,0,267,889
0,0.0,0.0,1.0,1,1,419,476,7,23516,7388
0,0.0,0.0,0.0,1,1,247,647,5,2019,1372
0,0.0,0.0,1.0,1,1,203,103,4,1051,585
0,0.0,0.0,0.0,1,1,87,95,1,7844,7532
0,0.0,1.0,0.0,1,1,1015,470,28,26425,76221
0,0.0,0.0,1.0,1,1,2469,1052,42,4699,2769
0,0.0,0.0,1.0,1,1,292,192,0,1395,335
0,0.0,0.0,0.0,1,1,5705,5606,4,51079,18320
0,0.0,0.0,0.0,1,1,57,566,1,9646,1826
0,0.0,1.0,0.0,1,1,901,1116,17,4245,8813
0,0.0,1.0,0.0,1,1,1890,743,112,13869,10216
0,0.0,1.0,0.0,1,1,410,307,7,4190,6379
0,0.0,0.0,1.0,1,1,44,541,0,595,275
0,1.0,0.0,0.0,1,1,24791,885,130,12193,21026
0,0.0,1.0,1.0,1,1,398,785,13,7889,5908
0,0.0,1.0,0.0,1,1,32,204,1,503,1206
0,0.0,0.0,0.0,1,1,536,852,36,96295,56230
0,0.0,1.0,0.0,1,1,274,331,5,22847,10616
0,0.0,1.0,0.0,1,1,266,241,6,3634,13858
0,0.0,1.0,1.0,1,1,253,157,3,999,171
0,0.0,1.0,1.0,0,1,75,1013,0,17114,260
0,1.0,1.0,0.0,1,1,16417,986,380,33301,29648
0,0.0,1.0,0.0,1,1,885,991,14,26631,10699
0,0.0,0.0,1.0,1,1,20,614,0,2213,444
0,0.0,0.0,1.0,0,1,42,44,0,157,32
0,0.0,1.0,1.0,0,1,60,419,0,2430,548
0,0.0,0.0,0.0,1,1,1536,508,67,48480,24682
0,0.0,1.0,0.0,1,1,3991,438,117,508,3194
0,0.0,1.0,0.0,1,1,4694,1355,150,19852,5852
0,0.0,0.0,0.0,1,1,212,350,1,1794,1074
0,0.0,1.0,0.0,1,1,20636,15981,745,2512,60229
0,1.0,0.0,0.0,1,1,22910,2265,336,11006,9121
0,0.0,0.0,0.0,1,1,449,239,9,5581,1419
0,0.0,0.0,1.0,1,1,3775,3464,9,51856,61552
0,0.0,0.0,0.0,1,1,421,70,7,1155,8912
0,0.0,1.0,0.0,1,1,130,483,0,1437,1698
0,0.0,0.0,1.0,1,1,9,80,0,718,142
0,0.0,1.0,1.0,1,1,37,368,1,784,384
0,0.0,0.0,1.0,1,1,2934,163,76,13750,13757
0,0.0,1.0,1.0,1,1,177,168,1,345,1029
0,0.0,0.0,0.0,1,1,1914,1922,137,102116,125071
0,0.0,1.0,0.0,1,1,4808,1573,12,16145,97465
0,0.0,1.0,1.0,1,1,5327,5778,42,109497,87090
0,0.0,0.0,0.0,1,1,1131,738,7,2433,1339
0,0.0,0.0,1.0,1,1,10,7,0,0,13
0,0.0,0.0,0.0,1,1,29,96,0,23,64
0,0.0,0.0,0.0,1,1,106,381,5,6245,661
0,0.0,1.0,1.0,1,1,1646,1676,87,39157,41067
0,0.0,1.0,0.0,1,1,636,536,34,5998,5326
0,0.0,1.0,0.0,1,1,918,1741,53,1681,145821
0,0.0,0.0,1.0,1,1,742,1601,11,776,3003
0,0.0,1.0,0.0,1,1,1060,590,23,3685,2103
0,0.0,1.0,1.0,1,1,62,163,4,1501,4281
0,1.0,1.0,0.0,1,1,29854,1549,239,68472,28635
0,0.0,0.0,1.0,1,1,15,94,0,2924,571
0,0.0,0.0,1.0,1,1,301,41,4,582,164
0,0.0,1.0,0.0,1,1,149,329,0,5504,2317
0,0.0,1.0,0.0,1,1,474,425,15,805,3910
0,0.0,0.0,0.0,1,1,1470,3853,28,961,1294
0,0.0,1.0,0.0,1,1,593,859,2,4509,54354
0,0.0,0.0,0.0,1,1,21,892,0,398,434
0,0.0,0.0,1.0,1,1,70,263,0,95,261
0,0.0,1.0,1.0,1,1,15,142,0,3227,28
0,0.0,0.0,0.0,1,1,1381,1900,44,10882,2512
0,0.0,1.0,1.0,1,1,331,735,10,7332,4098
0,0.0,0.0,0.0,1,1,858,1221,5,1317,8919
0,0.0,1.0,0.0,1,1,897,1039,31,2844,5088
0,0.0,1.0,0.0,1,1,55,198,0,50,535
0,0.0,1.0,0.0,0,1,2798,1877,5,29886,54155
0,0.0,0.0,1.0,1,1,231,240,12,7876,19818
0,0.0,1.0,0.0,1,1,231,1350,1,6414,3031
0,0.0,0.0,0.0,1,1,57157,524,598,10601,34043
0,0.0,0.0,1.0,0,1,267,476,3,70030,44405
0,1.0,1.0,0.0,1,1,28253,880,439,30517,78353
0,0.0,1.0,0.0,1,1,822,1579,40,46168,82586
0,0.0,1.0,0.0,1,1,264,449,5,7768,6944
0,0.0,1.0,0.0,1,1,7805,2857,40,12256,50321
0,0.0,0.0,0.0,1,1,19,68,0,42,9
0,0.0,1.0,0.0,1,1,572,1078,29,2105,4605
0,0.0,1.0,1.0,1,1,2199,152,24,18554,14099
0,0.0,1.0,0.0,1,1,2488,2437,295,13864,13199
0,0.0,1.0,0.0,1,1,477,253,13,161511,79131
0,0.0,0.0,0.0,1,1,816,1345,19,747,705
0,0.0,0.0,1.0,1,1,33,106,1,346,294
0,0.0,0.0,1.0,1,1,33,223,0,941,446
0,0.0,0.0,0.0,1,1,47,199,2,892,293
0,0.0,0.0,1.0,1,1,316,305,8,26940,11554
0,0.0,0.0,1.0,1,1,3,10,0,0,6
0,0.0,1.0,0.0,1,1,623,533,29,51266,22083
0,0.0,1.0,0.0,1,1,692,737,8,59983,25201
0,0.0,0.0,1.0,1,1,45,98,1,455,131
0,0.0,1.0,0.0,1,1,1578,1475,76,1773,1893
0,0.0,1.0,0.0,1,1,311,639,24,4546,3771
0,0.0,1.0,0.0,1,1,398,1546,3,2994,7192
0,0.0,0.0,1.0,1,1,623,893,14,21672,21628
0,0.0,1.0,0.0,1,1,1750,1799,19,27267,23642
0,0.0,0.0,1.0,0,1,0,25,0,0,1
0,0.0,1.0,0.0,1,1,1223,1856,36,4074,29459
0,0.0,1.0,0.0,1,1,100,179,0,3616,3985
0,1.0,1.0,1.0,1,1,6235,952,64,9611,8773
0,0.0,0.0,0.0,1,1,449,917,2,2124,5196
0,0.0,0.0,1.0,1,1,481,689,35,1605,3982
0,0.0,1.0,0.0,1,1,137,305,8,1483,3002
0,0.0,1.0,1.0,1,1,1724,2850,77,7847,8913
0,0.0,0.0,1.0,1,1,28,194,0,858,65
0,0.0,1.0,0.0,1,1,154,768,2,646,2180
0,0.0,0.0,0.0,1,1,301,942,15,3906,5029
0,1.0,1.0,0.0,1,1,121481,733,261,7529,31017
0,0.0,0.0,0.0,1,1,63,76,4,1863,1492
0,0.0,0.0,0.0,1,1,719,821,15,4575,2395
0,0.0,1.0,1.0,1,1,4905,4409,155,106668,134869
0,0.0,1.0,0.0,1,1,2747,3389,36,34923,38304
0,0.0,1.0,0.0,1,1,4343,2323,156,338,6093
0,0.0,1.0,0.0,1,1,918,622,24,1099,2911
0,0.0,1.0,0.0,0,1,18,222,0,724,192
0,0.0,0.0,0.0,1,1,593,254,1,20062,45732
0,0.0,1.0,1.0,1,1,1732,1776,13,12201,47690
0,0.0,1.0,1.0,0,1,42,283,3,223,1967
0,0.0,0.0,1.0,1,1,1938,2525,65,4995,14750
0,0.0,0.0,0.0,1,1,54,614,1,234,35
0,0.0,1.0,1.0,1,1,365,1244,1,2046,1266
0,0.0,0.0,1.0,0,1,3442,2927,53,26013,47610
0,0.0,1.0,0.0,1,1,298,773,15,4709,1875
0,0.0,0.0,1.0,1,1,7916,7468,93,10989,2583
0,0.0,0.0,1.0,1,1,320,173,4,7995,2880
0,0.0,0.0,1.0,1,1,51,465,1,2046,579
0,0.0,1.0,0.0,1,1,266,486,9,3568,9016
0,0.0,1.0,0.0,1,1,40,184,0,2193,1799
0,0.0,0.0,0.0,1,1,232,539,3,10922,2531
0,0.0,1.0,0.0,1,1,1203,1129,18,16982,47669
0,0.0,1.0,0.0,1,1,147,80,6,219,778
0,0.0,0.0,0.0,1,1,86,73,1,198,30
0,0.0,1.0,0.0,1,1,5502,389,303,22380,86705
0,0.0,1.0,0.0,1,1,200,390,3,21518,1753
0,1.0,0.0,0.0,1,1,12240,5696,232,23297,17026
0,1.0,1.0,0.0,1,1,12533,1010,242,5113,12709
0,0.0,0.0,1.0,0,1,2,47,0,71,28
0,0.0,1.0,0.0,1,1,270,620,8,2972,8572
0,0.0,1.0,0.0,1,1,386,372,6,2291,847
0,0.0,1.0,0.0,1,1,1340,1958,45,8084,5493
0,0.0,1.0,1.0,1,1,46,20,0,864,8988
0,0.0,0.0,1.0,1,1,1726,622,25,56891,5091
0,0.0,1.0,0.0,1,1,4805,2689,198,781,41385
0,1.0,1.0,0.0,1,1,658131,1174,2254,545,19373
0,0.0,0.0,0.0,1,1,1736,1611,19,81736,15524
0,0.0,1.0,0.0,1,1,268,204,10,5030,8902
0,0.0,0.0,0.0,1,1,8,29,0,448,114
0,0.0,1.0,0.0,1,1,140,340,17,15570,4570
0,0.0,1.0,0.0,1,1,335,481,35,9171,25879
0,0.0,1.0,0.0,1,1,199,1197,18,3900,877
0,0.0,0.0,0.0,1,1,1095,184,3,1927,2168
0,0.0,1.0,0.0,1,1,30136,24953,161,96,43399
0,0.0,0.0,0.0,1,1,73,532,0,1671,383
0,0.0,0.0,0.0,1,1,581,3536,6,9107,15442
0,0.0,1.0,0.0,1,1,271,356,5,1042,13742
0,0.0,1.0,0.0,1,0,9148,9089,143,16640,116885
0,0.0,0.0,1.0,1,1,59,205,0,947,2519
0,0.0,1.0,1.0,1,1,2515,4242,53,131872,50677
0,0.0,0.0,0.0,1,1,71,119,5,1075,2350
0,1.0,1.0,0.0,1,1,4491,212,40,2783,3384
0,0.0,0.0,0.0,1,1,833,505,19,3873,785
0,0.0,0.0,0.0,1,1,149,271,5,3234,1437
0,0.0,1.0,0.0,1,1,6221,1641,340,113,49034
0,0.0,1.0,0.0,1,1,734,442,111,17790,18393
0,0.0,0.0,0.0,1,1,390,2242,15,59601,9816
0,0.0,0.0,0.0,1,1,22,100,0,3446,448
0,0.0,0.0,1.0,1,1,3,14,0,74,476
0,0.0,0.0,1.0,1,1,1,30,0,30,1
0,0.0,1.0,0.0,1,1,595,1110,29,3400,3351
0,0.0,0.0,0.0,1,1,782,867,4,33848,22634
0,0.0,0.0,0.0,1,1,334,231,5,3222,6026
0,0.0,0.0,0.0,0,1,643,580,2,1959,3214
0,0.0,0.0,0.0,1,1,1680,2590,37,2633,1865
0,0.0,0.0,0.0,1,1,151,252,3,382,265
0,0.0,1.0,0.0,1,1,390,923,2,3256,2664
0,0.0,1.0,0.0,1,1,1235,431,47,8745,11315
0,0.0,1.0,0.0,1,1,987,965,37,34221,37425
0,0.0,0.0,0.0,1,1,634,580,19,968,5507
0,0.0,1.0,1.0,1,1,295,802,10,72083,9232
0,1.0,1.0,0.0,1,1,99510,39010,447,50491,33522
0,1.0,1.0,1.0,1,1,7852,660,177,125,717
0,0.0,0.0,0.0,1,1,80,422,4,719,686
0,0.0,1.0,0.0,1,1,849,1176,3,51806,18161
0,0.0,0.0,1.0,1,1,281,1062,1,23822,4738
0,0.0,1.0,0.0,1,1,399,467,15,59,12461
0,0.0,1.0,1.0,1,1,119,126,7,7320,10726
0,0.0,1.0,0.0,1,1,2794,3885,64,22347,70964
0,0.0,0.0,0.0,1,1,1126,1459,40,6701,6921
0,0.0,1.0,0.0,1,1,7605,523,32,3489,6644
